ID,Time,X0,X1,X2,X3,y
0,0,-14.505077195335872,-28.31353329561179,34.66617143520317,49.98521604506665,-19.78073191906904
0,1,9.818141440878932,22.120766750036736,-46.41130351657735,11.27988706936727,-30.289543215885285
0,2,47.01583376120645,10.657076454945205,6.162783477335431,-8.282917984374713,-6.917737982439423
0,3,-5.174967174442976,-24.699359359549955,-5.8468346989606985,-24.05349930643955,12.976762398823011
0,4,33.81340862112239,17.58362970246246,46.56235991888347,-18.404739869882103,6.468133992357243
0,5,-38.83611889584964,-47.10258701100071,-17.010005877781566,-42.517236832122485,15.477289179957062
0,6,-23.740159805334603,-37.508301525995506,-32.289639402341685,-21.883254809053966,27.30182526060828
0,7,49.94452068894361,-38.3068548630094,2.2657897579612865,39.12333409091731,8.824089627304046
0,8,-40.94409600933251,29.474999927493116,-46.13437415763696,-37.77059551631423,-0.7390815973261291
0,9,-20.478008493075738,-14.248164044597488,-35.67455566483463,-17.964251857517475,22.30120077551061
0,10,35.897066347087886,10.78583764066535,23.92350682150534,-6.972694603867822,-0.535006651337844
0,11,-44.29094857567475,43.57535038381842,34.80145593230152,-32.94204088046067,-50.18755416978432
0,12,33.4549913658191,26.001773865768897,18.565600170785117,43.36360002621018,-60.76725015308687
0,13,-33.200814914477384,-39.76849916051809,-7.284561942454204,-15.901932615944162,7.593057678273635
0,14,2.2108453895379867,-15.340466934065702,30.759720001433834,40.40495593426671,-20.914878086165274
0,15,-41.54250496521402,-4.227154411809522,42.579763505681896,-31.058990144852494,-38.911284653182804
0,16,6.565513318680097,40.55144226631178,-42.82496548426958,42.060730031591305,-54.617492616831576
0,17,-47.82760795925179,-45.74365646791014,-27.68205484696724,41.72756078158871,11.08182459752378
0,18,43.536321463338126,37.30279977386817,-35.60919170557089,21.704147370806155,-47.688882650364334
0,19,49.05585793392649,4.256640462285979,-3.7550433078271794,23.02911295253685,-16.14141685305661
0,20,20.938763367145768,36.40463592432894,46.04021302911481,49.462884433512514,-76.80804750631752
0,21,40.73360230115371,-36.623732259270454,43.682177450046595,-12.673825277866754,-7.140798263038176
0,22,-25.271368390141824,-41.116236221378145,-0.7271081439121616,-36.40395063146098,7.710044926278417
0,23,25.140487964615005,-49.13091393469414,-28.554543917107765,-28.19767442371568,44.31437718690466
0,24,-32.171890239862876,-4.641994631404685,-38.3178433279713,-14.168457210589303,15.410796356725355
0,25,9.073137803582476,-16.168952624491887,-4.101515484059462,-10.996258902948128,4.989813079246399
0,26,-8.914244882739993,-49.90329737365597,-0.5636625991983308,-17.422985862855633,15.401547757541868
0,27,-30.445160868037433,-24.874553241957177,36.0426276467679,-8.399333241811789,-26.180508770716628
0,28,-16.183307801550683,24.323635529375792,44.40619457514937,20.588718482171004,-45.07725664007422
0,29,-1.5396316605572977,-15.87177697231349,-1.7087475652937414,34.981840334837415,-17.223816377574266
0,30,-41.93554787386793,-5.9600489293626495,27.397759874888393,35.35595680713321,-34.56187171021803
0,31,-34.98175506844594,46.11617767652663,1.433720134637774,-48.36727217572086,-24.79269719841741
0,32,-8.70264040886478,12.787324913878365,-2.7450076555769343,33.53059804166472,-41.97681790987641
0,33,14.005806198750037,20.56484841465877,-24.328961031752293,-15.70137723769276,-0.8635062270387954
0,34,4.7183961343609795,5.4226415633104565,6.6638418245712785,9.69663361613862,-14.935729218733766
0,35,48.35036128106121,39.046123610791,17.570187850152237,12.597510686091631,-41.962708255818754
0,36,-10.226540869292798,32.62289898515222,32.17824033642522,40.55489989951096,-70.88939544888456
0,37,-22.701619526154715,-2.9029523219192583,-31.761232375413485,-5.251817198023531,13.96259680696958
0,38,41.20947523349102,15.96360233734839,-44.37018799740986,-38.48516014837556,0.7039569523389455
0,39,22.066451649862728,49.44157633873782,30.655943658462064,5.8585611833610685,-50.56604245689303
0,40,-12.081541816039632,22.89995930629138,42.01482640887038,-41.75195932672473,-35.90148855431495
0,41,22.238415978244575,-32.83178148414102,48.02904221339085,-3.999151318519999,30.884373373111064
0,42,-20.08396544315336,-31.477254913373987,-13.027741699142524,46.36248428932814,-14.005366571469363
0,43,21.765906357180455,-17.656368666509984,13.599492686082485,3.952638874176131,16.43502354624979
0,44,-45.51776630933293,19.53603863855264,23.36502090074984,16.842249992714358,-40.39393979440342
0,45,-36.42679099313193,44.93989872064046,-16.776583204745577,47.88864248781722,-49.05422921980656
0,46,-47.257165481413146,-47.741133843865136,44.41183368628572,-38.96128409278897,-27.756933522696926
0,47,-18.29041128485408,39.7673706656218,4.0222648182149285,-31.692319070046395,14.531897300232924
0,48,37.80294104530981,-40.469643203069104,-31.97919292445729,-4.548599518599161,-59.05111058190348
0,49,17.205997271029588,43.38505263741766,25.251279644753993,-37.71095789082646,24.07514823220443
0,50,-19.401260366537954,-31.353590838244738,-23.866182101276245,3.4973211674421165,19.9416562663965
0,51,-25.82105292935647,34.97745379015355,40.93056408022932,42.77126506724727,-77.60802898900154
0,52,-26.018323493494798,-5.636930494028611,37.701068287508704,-1.7066015728122395,-32.630840671096365
0,53,-49.65877147115805,-40.9882455393119,4.334979542107931,-12.945947647415522,-7.039821043748013
0,54,-46.645426678440124,4.1016517859372,-32.30271219170818,-25.660704594407857,4.538622950116424
0,55,22.251082141093775,-6.824432352165353,10.234283999594787,-47.425448549217265,7.543523232976065
0,56,-8.073261914479204,-4.51285123828098,0.20098785849997114,25.290868720198205,-19.817911966849945
0,57,-6.216572101941175,-12.646454977089718,-24.236516702653233,42.01689095944303,-26.676024779211094
0,58,-43.88510427065601,-16.98112847455868,36.68517112877015,-41.80507493848779,-31.431003406286163
0,59,0.4514599802870478,38.672575323809966,-19.57508889130316,49.375222606335484,-48.37427832486767
0,60,-12.348259292527743,0.8716556941030476,-17.268009323602193,-10.471721264843971,8.21514129190362
0,61,47.13784396030039,22.425059639802797,24.010185280404045,-25.690190270335776,-17.359377519565065
0,62,-17.02840794394868,-16.643829049483706,5.845451942801041,-31.106832416969667,-2.0172160015534506
0,63,-44.972836112187096,44.18783781349016,42.96925822528098,-12.147658241538693,-58.492485209915074
0,64,-26.44987087161209,3.6830513470021344,-43.77520141395972,29.227266725381767,-39.085948195104464
0,65,-5.974818410138546,-43.14299320590158,-1.4303277747457415,0.614304862656688,14.739391279317049
0,66,-38.854550409202645,-24.527039536931085,20.843457244804682,-21.000355352905974,-18.282679572068517
0,67,13.44619644599041,6.305587470900463,-33.89201809300021,7.593090444764705,-20.130089840704045
0,68,-39.434291578628965,45.01370627534695,24.415432929545418,-37.923136012137235,-43.488190671671525
0,69,-0.7353749370458189,40.817973554936216,49.890199995959705,7.135539539424052,-45.899155852311196
0,70,41.230932654109495,-4.320268590036534,4.551300980429531,24.468962214489025,-12.692804806838936
0,71,-17.94189394085933,-40.7048093149389,-31.739436973424617,20.21077954380152,26.27573306911253
0,72,-49.185098995974776,6.299573064429808,5.343429909943801,-28.421105751258224,-19.988616291214683
0,73,43.36356694092433,-34.897837659229054,10.501717798839124,43.90275163520886,-0.45847520937492225
0,74,-9.993380707801059,46.037355090709326,-32.4842076149868,12.414601296669304,-31.621859127827296
0,75,-28.199929813147673,-31.006364885478998,-47.902058833862746,-18.835025053265973,30.992979763566648
0,76,-9.113050792410071,-48.399075025780206,-29.825552715586944,48.27529284945314,0.9931401719170797
0,77,35.723549972373476,31.89801850003917,-38.908673809983355,-11.557633033499847,-13.988239433598164
0,78,36.57589255488166,37.053273679708425,32.62927167572262,-35.08530144144103,-2.302278658329146
0,79,41.95850187698561,-7.6808786199677,-48.078723202899944,16.98221936319888,-1.38871724470485
0,80,7.962853237403067,-24.12805937645932,3.7906853981104476,-13.371532005393874,7.78151436122589
0,81,20.98384856411485,-5.808003581906384,-15.161637931760595,-22.75550357254247,-39.95339336218782
0,82,25.42501383387642,-7.990227765993019,3.1844294486984808,18.56732719987461,-6.428483714737585
0,83,-25.78119706968551,47.2981350426177,12.18254408618111,-45.256859683422626,-27.012452615794576
